I had read the reviews about Maggiano's catering to their gluten free patrons and looked forward to our visit.	
This place is disgusting!	0
Get ready to drink as they often shove vodka on you for free.	
The only good part about this restraunt is it is disgusting enough to cure a hangover!!!	
The Pluses: Great menu.	
One glaring thing that I always notice is that the manger never seems to be in a jovial or even in a pleasant mood and it shows.	
I ordered a BV blend for 45.00, and when the waiter brought out a BV Tapestry I told him that had to be the wrong one.	
As Peggy mentioned in her prior review, probably not the cheapest place.	
Every time I eat here, I see caring teamwork to a professional degree.	1
We got the players!	
But at that price who knows what you might find in your food.	
The RI style calamari was a joke.	0
The decor was poor, the beer was warm, the service was poor, and the "fish fry" was right out of the frozen box.	
The trout was very good.	
Did not happen but I still enjoyed them.	
I did not say anything it was my guest who brought this point up to me.	
I haven't tried the other food items they have on the menu so this is strictly boba and shaved ice review.	
for what...tap water??	
However, they changed their happy hour to 10% off instead of 50, that I was okay with because I loved it here.	
Lemon curd was served in crisp cookie shells with a raspberry drizzle, fresh blueberries and a mound of whipped cream.	
Our server was awesome as she seemed so giddy and just happy to be at work.	
However, there was so much garlic in the fondue, it was barely edible.	0
Thai, Chinese, Vietnamese.	
Shut the front door are you kidding me.... What a gem I was so surprised.	
I could barely stomach the meal, but didn't complain because it was a business lunch.	0
Recently it was our first stop after getting off the plane at 8pm.	
anyway.... So I ask for the manager, and say: "is this low sodium soy sauce?"	
One of my lucky companions dare to order yet another beer and arrive 15 mins later... I think I never got mine.	
It was so bad, I had lost the heart to finish it.	0
4) Shrimp tempura with ponzu-mandarin orange dipping sauce - crispy, golden, tempura perfection with a superb sweet-salty-tangy dipping sauce.	
It also took her forever to bring us the check when we asked for it.	0
While I was paying I chatted with the cashier who asked how I heard about them.	
And, good luck finding Slidin Thru HQ - as of 3/9/11 there is no outdoor signage.	
The fried rice was OK, except for the occasional piece of cartilage.	
From the start of our meal, the timing of service was a combination of long waits, no explanation of the course and sub par food.	
In this place, who could ask for more?	
Once inside you realize this is going to go one of two ways, and obviously based on all previous reviews it went the right way.	
We aren't ones to make a scene at restaurants but I just don't get it...definitely lost the love after this one!	0
The tacos were good sized, well priced and made to order.	
Disappointing experience.	0
So delicious!	
Great restaurant!	
Love this place.	
The food is about on par with Denny's, which is to say, not good at all.	0
I ordered the #12 vegetarian and my dad ordered the #38 club.	
I couldn't even look at another food after the meal we had.	
I forget what my Son had but he agreed with my husband that the food was just good but nothing he could not get at home.	
I tried the Montague and the Caribbean Chicken Jerk.	
We were seated in a lovely booth with high ceiling and cascading curtains.	
After attending a conference all day, my friends and I were too wiped out to drive.	
I love the marrying of different flavors, cultures, and ingredients; the unpretentiousness, that is what food is all about.	
My friend and I came here for dinner, and while the atmosphere was nice, and the service was good, the food left a lot to be desired.	
My friend had one of the steaks and I tried a little, it was amazing, totally melt in your mouth delicious.	
With better service, I would have probably rated 3 stars.	
I would definitely eat it again, but not with the same...smack-your-grandma-for-another-serving-gusto that I felt with the dates.	
The flat panels all over the place showing sports, the hearty portions - it's very manly.	
If you want to wait for mediocre food and downright terrible service, then this is the place for you.	0
Well we did go back and i will tell you what happened in my next review.	
My husband and I went to Red Robin after attending the movies nearby on May 24, 2013.	
WAAAAAAyyyyyyyyyy over rated is all I am saying.	0
Great service!	
Bad ones too.	
The menu didn't look too bad though, $-wise.	
They have a zillion new items and it is tough to decide, but everything new seems to include mango.	
Taking any basic Garde Manger class will teach you that if there's salad dressing left on the plate, or in the bowl, there is too much.	
Great, you think.	
I would have sent it back but who knows how long that would have taken.	
Saw this place on The Food Network's Best Thing I Ever Had.	
I also spied a chocolate layer cake, and what?	
Probably 2 mins later our waiter came with our drinks FINALLY.	
Whether the establishment has succeeded for its average patron is subject to debate.	
The attention to detail is unmatched down to the cucumber mint water and the music played.	
We won't be going back.	0
The place was fairly clean but the food simply wasn't worth it.	0
Ambience: 7 Food Quality: 8 Selection: 8 Service: 5 I'm the type to try a little of everything.	
Sat down got our drinks and ordered.	
This place lacked style!!	0
Someone needs to hand them a dictionary with the term highlighted.	
The sangria was about half of a glass wine full and was $12, ridiculous.	0
This place was way better when it was Cabo.	
And there is a protein for everyone: chicken, beef, pork, shrimp, squid, marinated or non marinated.	
Very impressed.	
Don't bother coming here.	0
I feel like Serendipity is one of those places that you have to try at least once when you're in Vegas.	
Pros: - Warm pistachios when you sit down - Fresh french fries (yes, one of my 4 food groups) - Steak anything.	
Just need a pickle on the side and I'm set.	
She took her sweet time shambling around the restaurant.	
As is the norm with the Buffalo Wild Wings chain, the food was great.	
This is my go-to spot for good, authentic, and cheap Thai food, not to mention their portions are huge!	
The meat was pretty dry, I had the sliced brisket and pulled pork.	0
The building itself seems pretty neat; the bathroom is pretty trippy, but I wouldn't eat here again.	0
As to the menu....To begin with every single appetizer on the menu involved seafood.	
It was equally awful.	0
It took up less then a quarter of the pan.	
Add in great coffee and this is a great little brunch spot.	
Specifically the Chicken Wings, it's a roll of the dice wether your wings will be undercooked and slimy or overlooked and dry.	
As we were waiting for the order, the cashier said she forgot to ask if I wanted some other things.	
Probably not in a hurry to go back.	0
If you ever find yourself in Vegas, you must make sure to stop at the landmark that is the Peppermill Inn Restaurant.	
That wasn't the case here.	
very slow at seating even with reservation.	0
On the plus side...Military discount..but not much.	
Not good by any stretch of the imagination.	0
The cashew cream sauce was bland and the vegetables were undercooked.	0
I was iffy to try this place because on the outside it looked kinda ghetto but I'm SO glad we did because the food is SO tasty!	
This place definitely lives up to the hype.	
Pluses: skewers and chopped salad with spicy dressing were good.	
I got 2 bowls of soup and an amazingly delicious iced coffee for my friend and I for 13 bucks!	
Strike 7...see where this is going?	
I've ordered the craw fish and shrimp with lemon pepper medium hotness very yummy, and also the hot and juicy special sauce spicy!	
The Yellow Pork Curry was ordered mild.	
The taquitos were burned, served with a lump of so so guacamole.	
The chipolte ranch dipping sause was tasteless, seemed thin and watered down with no heat.	0
It was soft and the sauce was creamy and so tasty!	
She delivered the drinks and appetizers yet there were no plates nor silverware and napkins on the table.	
I can deal with that.	
It was one of the best steaks I've ever eaten, no joke.	
It was a bit too sweet, not really spicy enough, and lacked flavor.	0
Thai rolls - way to bread-ey.	
I was VERY disappointed!!	0
I think I would rather have Ragu!!	
She got the rest of our order and left.	
This place is horrible and way overpriced.	0
However, I feel that if a restaurant can justify their prices with flavor and quality, then it's worth it.	
Maybe it's just their Vegetarian fare, but I've been twice and I thought it was average at best.	0
Tonight I was handed off between two employees for my order.	
Only good things was the salad and the cappuccino.	
The world would be a much better place if more people were like them.	
I mean, it was just "okay."	
The trashcans were overflowing and the floor looked dirty.	
We were in Las Vegas last week and went to Fatburger 2 separate times.	
It tasted like it had american cheese in it...strange?	
This was one of the worse pizza's I have had threw the store I had about 2 slices with this one thats it .	
I had never had custard before (gasp from the gallery, I know) so I wanted to try that before I left.	
I cannot wait to head back and experience the meat here.	
Burger, Fries and Drink super cheap.	
I thought to myself, "Why did I ask?	
It wasn't busy at all and now we know why.	0
I couldn't wait to try it out, and knowing it opened just TO-DAY...I jumped at the opportunity.	
The rainbow wrap was delicious, fresh and filling.	
if you dont like uni say so!!	
The tables outside are also dirty a lot of the time and the workers are not always friendly and helpful with the menu.	0
The ambiance here did not feel like a buffet setting, but more of a douchey indoor garden for tea and biscuits.	0
Absolutely perfect in every way!	
I chose this place to have a "rest" from the steak meals that the husband required on our recent trip.	
Based on fellow Yelpers recs, we checked this place out on our last Vegas trip.	
We ordered drinks, I a soda, my nephews soda and the last a water no lemon.	
And by tasty i mean NOM.	
We ordered Cheese Crisps.	
Love the service.	
2nd hand smoke is just as bad as taking a hit yourself.	
The rest of the dinner a seafood pasta was just okay.	
I'll update when we get a chance to eat there again.	
My friends and I decided to get a whole pizza with 5 toppings.	
HB had her Udon Noodles and Edamame (these come UNsalted).. I ordered Ahi Poke (This had cucumber salad, seaweed salad and small pieces of Ahi tuna.	
I was really disappointed; it tasted so bad I didn't finish it and I didn't desire a doggy bag to save it.	
Still, it beats waiting in line for the buffet.	
Definitely better Thai in town.	
The other 2 times I went there were not planned, but same basic experience each time.	
Con: spotty service.	0
Even the salad was fresh and I don't think it was prepackaged, as many pizza places do.	
Six croutons on the side and some other "stuff".	
The sauce on the Pecan roll slices was perfectly caramelized from the french toast preparation and the syrup was just enough to add to the taste.	
Great food at amazing prices.	
Food was good, thinly sliced, but good.	
Love that they give you dough to play with b4 your meal.	
Will return to again and again when we visit Vegas :)	
If that is common, they need more wait and kitchen staff.	
We ordered some sushi.	
Cyclo has the best seafood crab soup!	
The Gaucho chefs that prepare the food are actually trained in Brazil.	
When we sit in the bar area, it's not as good.	
The service is very friendly, all the waitresses are in 1950's outfits like you would expect.	
The fries were not hot, and neither was my burger.	0
And that is a win in my book.	
I also had the French toast w honey, marscapone cheese and grated apple.	
The food was top notch and the presentation was astounding.	
But then they came back cold.	0
Then our food came out, disappointment ensued.	0
There are alot of great choices for Mexican food in the Phoenix area.	
I think you will enjoy it.	
I pushed the onions to the side, and got some of the chicken.	
Great ambience but..really meager pour on martinis.	
I do take out once a week for dinner.	
The scallops were very large, beef tender with no fat or toughness and the chicken was the same.	
To my surprise, I was not disappointed in the food, but I didn't care for the wait.	
Second, our waiter was flat-out weird.	
Service was friendly so no complaints there.	
The real disappointment was our waiter.	0
My only concern in Brewdog Edinburgh was the staff.	
You know a place where you can get a steak dinner or a french toast breakfast with actual eggs at a drive thru?	
with the shittiest tone of voice you can muster and her head indignantly shaking at me like I just spit in her face.	
Good times had by all.	
I know the female manager was just trying to do her job, but seriously tact training is required.	
Pluses: nada damn thing.	
The pork com tam we had was just a generic pork chop flavored with lemongrass and grilled.	
This buffet was recommended to us by one of our taxi drivers.	
That said, this shop is very good at what it does.	
The menu is nearly intimidatingly (I don't think that's really a word) large, with both raw and cooked options.	
Unfortunately for us, it was packed with people having a great time and taking advantage of said fantastic menu and prices.	
Selection and recipes of burgers are out of this world.	
The food was average.	
The bennies here are like a deep fried large pocket of air (almost like a pita pocket) with little to no crispness.	
Another first "cafe" that I've been to that downright told me to leave.	
They opened right down the street from my in laws and we are there all the time.	
But for the price-O MY!!!	
One thing about the steak though: I don't know if the steak chef is color blind, or if he simply does not give a flying caboodle.	
I'd give the sushi 4 out of 5.	
All in all, I'd rather go to the one on Rainbow and Sahara.	
The so called champagne toast was BS - they only gad enough for half of the guest and even came out too late with it anyways.	
It's not fancy, just solid delicious food.	
That pizza looks godsend when you're intoxicated.	
I would frequent this business.	
The biggest disappointment were the ribs.	
I've been traveling to different so called Hawaiian influenced plate lunch places in the area and thus far they are only 'OK'.	
But I found me a real strong contender if not winner!	
They later explained why they falsely accused us in front of other customers of trying to steal there food but no apology.	
Since it came down to that I'd choose the M even though its inconveniently located off the strip.	
Where was the flavor??	
I am always hesitant to try new places or to just stop in somewhere new without knowing what I am walking into first.	
We all ordered and shared our meals.	
The food was really good.	
I was here for lunch and the dining room was darker than most other restaurants are for dinner.	
Their Honey Brick Toast totally got me!!	
Oh man, this place rocked in all respects to Mexican food!	
Met the owner and cook....both very nice conscientious people.	
The food is very good.	
Clearly ranking among the best if not THE best steakhouse in the Chandler area.	
I suppose wagamama caters to local taste, but if I could describe wagamama ramen in one word, it would be tasteless.	
Friendly staff.	
My husband said she was very rude... did not even apologize for the bad food or anything.	0
I was not even going to give this place a star.	
We walked in and walked right back out because they obviously had a problem with there plumbing.	
a little tabasco sauce, and i had one bomb breakfast.	
The only reason to eat here would be to fill up before a night of binge drinking just to get some carbs in your stomach.	0
No only that but the beef-like-substance was friggin' grey.	
He posted on his facebook page, and I quote "Who'd have thunk that Phoenix would have the most authentic cheesesteak I've had since leaving Philly?"	
Insults, profound deuchebaggery, and had to go outside for a smoke break while serving just to solidify it.	0
If someone orders two tacos don't' you think it may be part of customer service to ask if it is combo or ala cart?	0
So glad I found this place.	
She was quite disappointed although some blame needs to be placed at her door.	0
Went in last Sat afternoon about 3:45.	
After a long wait, the server brought us our drinks, in a red solo cup, and my coke was not coke, but RC Cola... So far, its not going well.	
Amongst 5 people, we managed to rent 2.	
If you're going to waste your product, you could have given it to us... Either way it's costing you.	
At the same time we never see our waitress again that night.	
Good, solid Itallian food.	
Heard a couple bad stories about a rude server there, whatever.	
I'm thinking this is going to be a tradition of mine when HH'ing in OTS.	
Overall, I loved the quirky Mexican decor and the staff seemed really nice.	
The calamari has a tangy sauce poured on top with mixture vegetable including good tomatoes and sweet plantains.	
I know how much work goes into a operating a restaurant why would you add cleaning a fish tank and the expense.	
My 5 y/o niece is on a special diet and had just eaten so we explained that she would not be dining.	
We keep trying to give cibo the benefit of the doubt but we are running low on chances as of now.	
But my lobster had the not so faint smell of ammonia.	
I would recommend it.	
So I proceeded to cut through the crust to check the doneness of the steak.	
It was melt-in-your-mouth type of meat and the portions were alright for the price.	
Perhaps the Olive Mill is using day old bread???	
It took forever to get our food so when the order finally came, we put in our second oder.	
They have a good options for their main entrees.	
I ordered take out, but really I felt it was way over priced for what I got.	
I have to rate their Tonkatsu Ramen my fav dish for 2010 and trust me, considering i eat out at least 7 meals/ week, it takes a lot to rate so high.	
I know I'll be making it a recent stop.	
The gumbo was good.	
The pizza was crisp but not too crisp, the crust was nice and fluffy.	
Prices were very reasonable and the portions were large - about $45 for two entrees, drinks, and an appetizer.	
No big deal.	
My son in law ordered a Bloody Mary that we affectionately called a bloody tinkerbell and the marguerita we called the sour lemonade.	
It was great.	
The service was great and the girl that helped us was very attentive.	
The decor is beautiful; more modern and trendy than many Pita Jungles I've been to, but in an awesome way.	
Everything I've eaten there is of the finest quality, resembling the perfect blend of taste and presentation.	
The Tacos Blah!	
For dessert we had the chocolate tart--delicious.	
Some stand out dishes are the seafood diavola, osso bucco and the margherita pizza.	
needs a good scouring.	
A lunch place for the blue bloods and blue hairs of Phoenix.	
After all the rave reviews I couldn't wait to eat here......what a disappointment!	0
I ordered their well vodka for a martini and it was a 3oz pour, which is pretty small.It was $7.	
Sorry, Obama, and sorry to everyone else who gave this place a decent review.	
I cant wait to try a pork pocket!	
It's just good.	
But once inside, instantly charmed.	
He apologizes as he just happened to be the owner (surprise).	
The food is mediocre and is replenished very slowly.	
It was a good size drink (meaning I got a whole can of red bull not just half) hard to mess that one up.	
Unless your into deep fried bananas,deep fried doughnuts or some boring pudding and slop serve.	
This definitely goes on my list of places to impress your palate, and/or your date.	
Hands down, one of the best dining experiences in Vegas.	
i also asked for a lemon for my water.	
There's also a great big patio with heaters and a nice social bar.	
I hope the owner sees this and does something about it.	
My family has ordered a meal for a take-out a few weeks ago and the portion size was Huge and had many sides.	
Totally unacceptable experience we had.	
The little bit of the lake that we could see was, well, pretty lame.	
Seriously!?	
I had a caprese (sp?)	
The service was fine, as the restaurant was nearly empty.	
The menu looks just like cliche but the real dishes they have are fairly decent.	
Absolutely perfect!	
I asked him where the locals eat that is far away from all the dopey SEC frat boy tourists.	
Or risk it and order something else.	
There was a DJ, beer pong, ping pong, corn hole, a waterfall, and a bar.	
However, the seafood is not as fresh as it could be.	
This was when the real wait started.	
I think there's better service at a PT's...	
It didn't have a strong bite to it, but you can definitely taste it.	
For a fast food restaurant it took 45 minutes to get our order because they literally fix one ticket at a time.	
Halume is a goat cheese, which was lightly fried, but not breaded, so it was just browned.	
foccacia served in the cast iron pan it was baked it.	
If you're from another nation and want a taste of The Non-Vegan American west, stop by Big Apple fer some grub.	
This cafe should do very well and a nice addition for the downtown neighbors.	
We usually have a rice dish on the table too.	
From sandwiches to pastries to the better butter (peanut butter sandwich cookie) and oh oh (Ho-Ho), we devoured every last crumb.	
Save your money and time.	
Located in the Green Valley Resort & Spa!	
There were at least two instances where someone took my drink order, and then I never saw he or she again -- and certainly didn't receive my drinks.	
I am not a huge seafood person, but the ahi tuna was really good, a great "vehicle for flavor" as my boyfriend said.	
By far the worst dining experience any of us have ever had and it lasted over TWO HOURS.	
That pretty much explains the best attribute of the Double Barrel Roadhouse in 4 words.	
I kept seeing plate after plate brought out to my neighbors.	
The drinks are good, especially the Mango Tamarind Martini.	
The one concession made to American tastes is in the variety of toppings.	
I had two carne asada tacos, one chicken, one fish.	
The server was very attentive.	
You have to enter through Poker Paradise bar/lounge entrance and hang a right...	
My son's however was really yummy.	
Ribs were fairly dry with the mac n cheese and coleslaw being more enjoyable.	
did you tell your waitres?	
This is a very, very good chicken sandwich.	
I've been to this place a bunch of times, as I used to live right next door.	
tasted like sour chunks.	
A good place to go if you want to order a plethora of other non-Vietnamese type dishes, but if you're looking for a good bowl of pho, look elsewhere.	
This review is only of the cafe', as that was all I experienced.	
There are tons of great restaurants at the outlet mall down the street.	
My husband and I go about once per week and we haven't even come close to trying everything on the menu.	
-Waitress was a really nice girl, but the food and drink ordering was very poorly orchestrated.	
All in all, i like the subs and the prices were fine.	
In the mood for nachos?	
1 stars - DO YOURSELF A FAVOR AND DO NOT patronize this business.	
Each time I've been in this place, it was empty, which is kind of sad because the food here is SO GOOD and made with much love.	
When the restaurant officially opened at 5:30pm, the hostess took down the red rope and let us in.	
I think I'll just stick with the Sammy's on Sunsent in Hendes from here on out though.	
For two people, we were easily out the door for under $15 with plenty of food.	
Everyone talks about Bouchon like it's the all mighty creator of macaroons.	
Parking is tight, and even if you're lucky enough to find a spot in front, good luck getting out of it.	
Yep, it appears closed for good.	
JUST LEFT Kaizen.	
Also I had chosen this restaurant because the website says they have mariachi Thursday through Saturday.	
They messed up my order and would not replace it, after they initially said they would!	
Not impressed!	
That is when I stormed out and told the host up front that I had not even been acknowledged.	
We saw there was one pizza on the buffet line and asked if they would be making more to put out.	
Sometimes they get crazy busy and it takes a while to get your food but that's because everybody knows the food is worth the wait!	
A must do if you are in Gilbert.	
Luckily everything that came out of the kitchen was fabulous.	
We went here early on a weekday afternoon.	
We got in line at about 8:40 and it took up probably 40 mins to get in from the line up.	
Everything fresh, organic, non-gmo & most importantly, TASTY!	
Made that morning.	
Greasy chips Weird, sour ceviche No ability to do a blended drink other than their pre-made mixed stuff they keep in a slushie machine.	
The frog legs were incredible, I could not believe how juicy they were.	
Probably when I have guests from out of town and someone else is driving so I can enjoy lots of red wine while I wait.	
This was my second visit for dinner using a CityCoups.com coupon.	
This is due mostly to the fact that the vegetables had become saturated in the grease from the mozzarella cheese.	
I ordered the spinach enchiladas and got a bland enchilada with barely cooked button mushrooms and hardly a shred of spinach!	
I would come here again but only with my brother.	
Otherwise, the food was only okay.	
I can't usually eat that many carbs in one sitting but I nearly ate the whole plate in one sitting.	
The only thing "Chicago style" at Oregano's is the time it takes to get your pizza once it's been ordered.	
But now we here, lets give a shot.	
Meh, it's alright, but don't come in expecting a lot, because it's just fast food!	
Not to mention you couldn't stack them on top of eachother because there wasn't a more rigid surface on top of the container.	
It's not salt water.	
Chef: This was teppanyaki, but the chef never made eye contact with us.	
I would be willing to drive out of my way to this business.	
Probably go elsewhere next time.	
The crust was cooked nicely, with some tasty pepperoni, sausage and basil.	
The slices are HUGE, especially the lunch special, which by the way is only 2.99.	
Hit up Satori on Saturday through Mondays night and you won't leave disappointed.	
:-) Next time the Nutella Napoleon has my name all over it.	
Found it unusual that they had to find some soy sauce in the backroom but employee brought some out.	
China Ridden Hard And Put Away Wet.	
On the other hand, while the décor is nice and pleasant - typical Jamaican with it's yellow and green walls, the place is noisy.	
Granted, there was ethnic variety with Indian, Chinese, Mediterranean, etc.	
The chicken pasta salad and chicken shawarma can't be beat, and the prices are very reasonable.	
All in all we decided we would return.	
Del Taco is pretty nasty and should be avoided if possible.	0
You can never really go wrong at Lawry's!	
Unconventional!!	
Chips & salsa came and I'm not a big fan of the burnt flavor Roberto's salsa that they serve.	
For a really amazing buffet experience, I suggest the Wynn.	
All said though, I'll go back.	
Just a declaration of my experience the one day, the one time I tried it.	
I don't get what genre their appealing to either and what is all that weird signage crap on the walls?	
I can wear jeans and a t-shirt or a dress with heels and don't feel out of place either way.	
It's NOT hard to make a decent hamburger.	0
But I don't like it.	0
He turned his back to me and walked away with no reply.	
Let me preface this review by stating that I have been to Jersey MIkes before and actually quite enjoy the food.	
We had a gift certificate to this place off of our player's cards.	
But when we moved here to Vegas, it's been quite a challenge looking for good dim sum.	
Second the chips and salsa are okay.	
We went for breakfast before we hit the road to go back home.	
when the apps came, the protion size was smaller the usual.	
They are HANDS DOWN MY FAVORITE pizza place!!!!	
Great tasting chili with nacho cheese sauce on the top of some shoestring fries.	
Hell no will I go back	0
Delicious meat, loved the horseradish spread, which wasn't too strong, and the bread was just the right amount of crunchy.	
It's pho, not pad thai.	
Your meal comes with a variety of vegetable side dishes served in small bowls for all to share.	
The antipasto tray was nice.	
Like are you fucking kidding me.	
Totally awesome business in my eyes!	
We've have gotten a much better service from the pizza place next door than the services we received from this restaurant.	0
I ordered my norm, chili cheese hot dog and chili chesses fries.	
The Pad tai was really bad, I couldn't even eat half.	
BEWARE - HUGE serving sizes.	
Purchase a Group-On Wings- Wings cooked well-on the other hand the flavor garlic parmesan tasted more like fettuccine alfredo.	
Oh it was so good.	
Bollywood Sahara I atmosphere was nice but not everything is what it seems.	
I don't know what the big deal is about this place, but I won't be back "ya'all".	0
Solid all around.	
I once was a faithful patron of this purveyor of the 'California Greek' experience but I've since tucked it away in the "meh" folder.	
the pizza crust aspires to have that NYC crisp on the outside and chewy wet on the inside mouth feel.	
My Shrimp Tempura roll was good.	
We were in the mood for chicken and waffles, however when we ordered, they kept saying the waffle maker was "broken" and it would be a while.	
I immediately said I wanted to talk to the manager but I did not want to talk to the guy who was doing shots of fireball behind the bar.	0
My fav AYCE in Las Vegas!	
My assumptions were not wrong.	
Overall- FOOD: 3/5 Tasty.	
The two types of salads were fresh tasting and good.	
In terms of price, quality and experience I rate Ichiza 4 stars based on what you can find in Las Vegas.	
Dined: 2008-07-06 After watching Ka, my brother and I wanted a late night snack.	
3 different kind rolls all in one plate.	
- Manga Burger - crab and scallop dyanmite on a 7 oz.	
Well, most of it.	
I saw no "please wait to be seated" or "seat yourself" signs displayed.	
Really cool.	
Outstanding.	
We ordered a som tum and got a coleslaw with raisins!	
The fancy atmosphere and menu ingredients will always lure in the yuppies who think they're some sort of culinary authority.	
once you sit down someone will bring some chips.	
Our first visit was for a very late lunch or early dinner.	
The food here is always AMAZING.	
The pizza was GREAT!!	
The ambiance isn't much better.	0
When we spoke to the manager about this, he just said that's how they run things and that 30-40 minutes is a normal wait time.	
The hostess had no other alternative than to drink in another section.	
Unfortunately, it only set us up for disapppointment with our entrees.	0
We had to step over kids and backpacks to get to the host stand.	
The food wasn't good.	0
The food is definitely the best mediterranean I've had in the valley.	
Food was fantastic, as was the coffee.	
All in all, 5 dishes and 7 drinks ran us about $150.	
I eat at the Scottsdale Humble Pie frequently, I really think this new one kicks butt.	
Will not be going to this filthy place again.	
Great Christmas Eve dining experience.	
I had an absinthe and with all the fancy prep, it didn't really taste all that fancy.	
If they food wasn't that good here, but the service was decent, I'd even give a better rating.	
I would like everyone to keep in mind that most authentic Vietnamese restaurants aren't going to be very upscale and /or clean.	
And my favorite part: they pile the salad high.	
old balsamic ($31) smallish portion, good taste, but the consistency of the filling was like baby food... fail.	
Think about what you're paying for and demand better.	
I will say that the dipping sauce that accompanies the fries is delicious!	
Next time we will sample some things off of the Tapas side of the menu.	
Your servers suck, wait, correction, our server Heimer sucked.	0
There's a buffet that's been on my mind...all the time Stu-Stu-Studio!	
I can't get over it!	
What I loved: The desert rotis.	
What can I say??	
I've eaten here before and it was okay, I would prefer Olive Garden if given the choice of chain Italian.	
What happened next was pretty....off putting.	0
too bad cause I know it's family owned, I really wanted to like this place.	0
Super Yummy.	
You can't go wrong.	
Even the manager was serving drinks and running food.	
The chow fun tasted mostly of soy sauce.	
Meanwhile I struggled my way through the soft crab sandwich, but I now wish I didn't as it is not sitting well.	
Now, it just seems old and a bit beat up.	
Overpriced for what you are getting.	0
The only problem, that was really our problem not theirs, is that they separated the bills but added 20% tip and failed to tell us that.	
By the time I get to the register it's 10:30 and I am told I can't order breakfast even though I was in line before 10:30.	
Black bean and garlic sauce was my favorite.	
One who brought my food to the table.	
I have never tried anything here that I didn't like.	
My whole wheat bread tasted old and stale.	
There's also a mechanical bull for those into that sort of thing.	
If you're on the edge, I recommend this Pita Jungle for dinner tonight.	
Typical Filipino Buffet style entrees.	
This was annoying because A) my boyfriend does not eat seafood and B) its fricken Arizona people!	
Not as spicy as I like, but still good and definitely not to salty as some sauces like this can be.	
I vomited in the bathroom mid lunch.	0
I asked her to rate it on a scale of 1 to 10, 10 being amazing and 1 being awful.	
My friends got the garlic chicken and they felt a little skimped on their plates.	
Wendy's Noodle Cafe is not like your other Chinese restaurants.	
I've sworn off coming here since last year and haven't been back since.	
Dined at the Coal Burger for the first time last night in Chandler AZ.	
He started to argue and be very rude to me as I was asking to see where it said I had to pay this ?	
I ended up eating it all even though I was pretty full.	
It was not very crowded.	
Our waitress was a nice gal, and we thanked her for working on Christmas Eve.	
$100 for 2 people and no cocktails.	
The bathroom was funny.	
Not bad, just different.	
My sister chose this restaurant.	
I went for the green one.	
But even though the salad came late my wife could care less about how late it was because it was so delicious.	
... Really liked this Burger King & will return for sure!	
I kept looking at the time and it had soon become 35 minutes, yet still no food.	0
I have been to very few places to eat that under no circumstances would I ever return to, and this tops the list.	0
What about a bun?	
Do people even drink Corona after the age of 18???	
They are a favorite of mine and will definitely be a favorite of many soon!	
He asked if we needed anything else and I asked for some tartar sauce and ketchup for my fries.	
Or watching TV, which there is none of in the restaurant.	
And wouldn't one expect to find a plethora of ketchup at a place the sells hot dogs?	
for the price, and if you have a small group, i'd recommend it.	
Did our server offer to bring us bread or anything since she screwed up our order and we were starving?	
Our server was super nice and attentive.	
As I repeatedly ducked he narrowly missed my head head with the metal support to the parasol two or three times.	
My boyfriend ordered the Houston burger with an egg and grilled onions, also with cheese fries.	
BTW - I only rate the cost at $$ - very reasonably priced for the value.	
We ordered three or four dishes each and enjoyed every bite.	
The food is basically half of the portion of the normal size, with about half the price.	
Let me start by saying that I have been reading almost every review on here about this place, and have been chomping at the bit to try it.	
It's sad I like they're food too since it was my first job in high school	
I had blackened red snapper with paremesan encrusted red potatoes and asparagus.	
A large Kobe Burger fan.	
So, a bargain was in the making.	
If you are in the mood for a little change on your gyro get it spicy and with feta.	
Grady's still selling his famous BBQ sauce in bottles from his new storefront.	
The steak I ordered look and tasted delicious, as did everyone's food.	
It is huge and easily 2 meals for under 8 dollars.	
We started with the tuna sashimi which was brownish in color and obviously wasn't fresh.	0
Food was below average.	0
you wont be disappointed.	
It's a no-fuss menu with simple, homegrown ingredients in each dish.	
The staff seemed pretty nice, and the owner was cool and enthusiastic (which is a good sign).	
We don't need YOU."	
The 'best' part was someone at the bar says, "Hey, this isn't BS (West)" referring to the nearby gay bar.	
First things first, I took a forkful of beans and held it up, I could see the steam rising from them, I took the bite and was immediately in heaven!	
The others were great as well.	
The bacon/egg pizza is good as is the calimari.	
Exactly what we needed!	
However, they are ALWAYS out of my favorite item, Tiramisu.	
They were mostly quick to my table.	
The ketchup was not empty.	
I get at least 2 a week from these people on my door.	
It sure does beat the nachos at the movies but I would expect a little bit more coming from a restaurant.	0
It didn't dawn on me until the next day to look online and see why my lobster smelled of ammonia.	
The setting is Greek, but more that they have a lot of Greek style things on their walls rather than a real atmosphere that omits "Greek" to you.	
All in all, Ha Long Bay was a bit of a flop.	0
Otherwise stay away.	
I asked the nice lady behind the counter what are the two best hotdogs to get and she served me up the chill dog and a Chicago dog.	
I will certainly be back for lunch or dinner and definitely will try the pho when I crave a hot soup.	
The problem I have is that they charge $11.99 for a sandwich that is no bigger than a Subway sub (which offers better and more amount of vegetables).	0
Then my drink was topped off with ice so after about 4 swallows I needed a refill.	
Amber was really good as well.	
Shrimp- When I unwrapped it (I live only 1/2 a mile from Brushfire) it was literally ice cold.	0
Finally, the clearer guy, brought us soup about 25 mins after sat down.	
